15.8471 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002D0E45E1C40>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002D0E45E1BE0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002D0E45E1A30>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002D0EF454D90>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
18.1299 	EXP 	Created polygon = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([0.225, 0.2  ]), size=array([0.305, 0.23 ]), units='height', vertices=ndarray(...), win=Window(...))
18.1300 	EXP 	window1: mouseVisible = True
18.1307 	EXP 	Created polygon_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([-0.225,  0.2  ]), size=array([0.305, 0.23 ]), units='height', vertices=ndarray(...), win=Window(...))
18.1308 	EXP 	window1: mouseVisible = True
18.1428 	EXP 	Created image1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
18.1428 	EXP 	window1: mouseVisible = True
18.1553 	EXP 	Created image2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=512.0, units='height', win=Window(...))
18.1567 	EXP 	window1: mouseVisible = True
18.1569 	EXP 	window1: mouseVisible = True
18.1582 	EXP 	window1: mouseVisible = True
18.1582 	EXP 	window1: mouseVisible = True
18.1584 	EXP 	window1: mouseVisible = True
18.1587 	EXP 	window1: mouseVisible = True
18.1633 	EXP 	window1: mouseVisible = True
18.1633 	EXP 	window1: mouseVisible = True
18.1646 	EXP 	window1: mouseVisible = True
18.1648 	EXP 	window1: mouseVisible = True
18.1693 	EXP 	window1: mouseVisible = True
18.1694 	EXP 	window1: mouseVisible = True
18.1697 	EXP 	window1: mouseVisible = True
18.1699 	EXP 	window1: mouseVisible = True
18.1741 	EXP 	window1: mouseVisible = True
18.1742 	EXP 	window1: mouseVisible = True
18.1744 	EXP 	window1: mouseVisible = True
18.1746 	EXP 	window1: mouseVisible = True
18.1785 	EXP 	window1: mouseVisible = True
18.1786 	EXP 	window1: mouseVisible = True
18.1788 	EXP 	window1: mouseVisible = True
18.1790 	EXP 	window1: mouseVisible = True
18.1833 	EXP 	window1: mouseVisible = True
18.1834 	EXP 	window1: mouseVisible = True
18.1836 	EXP 	window1: mouseVisible = True
18.1839 	EXP 	window1: mouseVisible = True
18.1881 	EXP 	window1: mouseVisible = True
18.1882 	EXP 	window1: mouseVisible = True
18.1884 	EXP 	window1: mouseVisible = True
18.1886 	EXP 	window1: mouseVisible = True
18.1930 	EXP 	window1: mouseVisible = True
18.1931 	EXP 	window1: mouseVisible = True
18.1933 	EXP 	window1: mouseVisible = True
18.1935 	EXP 	window1: mouseVisible = True
18.1978 	EXP 	window1: mouseVisible = True
18.1979 	EXP 	window1: mouseVisible = True
18.1982 	EXP 	window1: mouseVisible = True
18.1984 	EXP 	window1: mouseVisible = True
18.2028 	EXP 	window1: mouseVisible = True
18.2029 	EXP 	window1: mouseVisible = True
18.2031 	EXP 	window1: mouseVisible = True
18.2033 	EXP 	window1: mouseVisible = True
18.2076 	EXP 	window1: mouseVisible = True
18.2077 	EXP 	window1: mouseVisible = True
18.2080 	EXP 	window1: mouseVisible = True
18.2082 	EXP 	window1: mouseVisible = True
18.2125 	EXP 	window1: mouseVisible = True
18.2125 	EXP 	window1: mouseVisible = True
18.2128 	EXP 	window1: mouseVisible = True
18.2130 	EXP 	window1: mouseVisible = True
18.2173 	EXP 	window1: mouseVisible = True
18.2173 	EXP 	window1: mouseVisible = True
18.2176 	EXP 	window1: mouseVisible = True
18.2178 	EXP 	window1: mouseVisible = True
18.2223 	EXP 	window1: mouseVisible = True
18.2223 	EXP 	window1: mouseVisible = True
18.2226 	EXP 	window1: mouseVisible = True
18.2228 	EXP 	window1: mouseVisible = True
18.2271 	EXP 	window1: mouseVisible = True
18.2278 	EXP 	window1: mouseVisible = True
18.2537 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-5, fillColor=None, flip=False, font='Verdana', granularity=1.0, labelColor=None, labelHeight=0.017499999999999998, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1., 1.]), startValue=None, style='rating', styleTweaks=['triangleMarker'], ticks=array([1, 2, 3, 4, 5, 6, 7]), units='height', win=Window(...))
18.2538 	EXP 	window1: mouseVisible = True
18.2565 	EXP 	Created question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='question', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Content', units='height', win=Window(...), wrapWidth=1)
18.2581 	EXP 	window1: mouseVisible = True
18.2583 	EXP 	window1: mouseVisible = True
18.2602 	EXP 	window1: mouseVisible = True
18.2603 	EXP 	window1: mouseVisible = True
18.2606 	EXP 	window1: mouseVisible = True
18.2608 	EXP 	window1: mouseVisible = True
18.2660 	EXP 	window1: mouseVisible = True
18.2661 	EXP 	window1: mouseVisible = True
18.2664 	EXP 	window1: mouseVisible = True
18.2666 	EXP 	window1: mouseVisible = True
18.2712 	EXP 	window1: mouseVisible = True
18.2713 	EXP 	window1: mouseVisible = True
18.2716 	EXP 	window1: mouseVisible = True
18.2718 	EXP 	window1: mouseVisible = True
18.2765 	EXP 	window1: mouseVisible = True
18.2766 	EXP 	window1: mouseVisible = True
18.2768 	EXP 	window1: mouseVisible = True
18.2771 	EXP 	window1: mouseVisible = True
18.2817 	EXP 	window1: mouseVisible = True
18.2817 	EXP 	window1: mouseVisible = True
18.2820 	EXP 	window1: mouseVisible = True
18.2823 	EXP 	window1: mouseVisible = True
18.2871 	EXP 	window1: mouseVisible = True
18.2872 	EXP 	window1: mouseVisible = True
18.2875 	EXP 	window1: mouseVisible = True
18.2878 	EXP 	window1: mouseVisible = True
18.2926 	EXP 	window1: mouseVisible = True
18.2927 	EXP 	window1: mouseVisible = True
18.2929 	EXP 	window1: mouseVisible = True
18.2932 	EXP 	window1: mouseVisible = True
18.2980 	EXP 	window1: mouseVisible = True
18.2981 	EXP 	window1: mouseVisible = True
18.2983 	EXP 	window1: mouseVisible = True
18.2986 	EXP 	window1: mouseVisible = True
18.3031 	EXP 	window1: mouseVisible = True
18.3032 	EXP 	window1: mouseVisible = True
18.3034 	EXP 	window1: mouseVisible = True
18.3037 	EXP 	window1: mouseVisible = True
18.3084 	EXP 	window1: mouseVisible = True
18.3085 	EXP 	window1: mouseVisible = True
18.3088 	EXP 	window1: mouseVisible = True
18.3091 	EXP 	window1: mouseVisible = True
18.3137 	EXP 	window1: mouseVisible = True
18.3138 	EXP 	window1: mouseVisible = True
18.3141 	EXP 	window1: mouseVisible = True
18.3143 	EXP 	window1: mouseVisible = True
18.3193 	EXP 	window1: mouseVisible = True
18.3194 	EXP 	window1: mouseVisible = True
18.3196 	EXP 	window1: mouseVisible = True
18.3199 	EXP 	window1: mouseVisible = True
18.3244 	EXP 	window1: mouseVisible = True
18.3245 	EXP 	window1: mouseVisible = True
18.3247 	EXP 	window1: mouseVisible = True
18.3250 	EXP 	window1: mouseVisible = True
18.3298 	EXP 	window1: mouseVisible = True
18.3299 	EXP 	window1: mouseVisible = True
18.3301 	EXP 	window1: mouseVisible = True
18.3305 	EXP 	window1: mouseVisible = True
18.3352 	EXP 	window1: mouseVisible = True
18.3360 	EXP 	window1: mouseVisible = True
18.3629 	EXP 	Created slider_2 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-7, fillColor=None, flip=False, font='Verdana', granularity=1.0, labelColor=None, labelHeight=0.017499999999999998, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='slider_2', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1., 1.]), startValue=None, style='rating', styleTweaks=['triangleMarker'], ticks=array([1, 2, 3, 4, 5, 6, 7]), units='height', win=Window(...))
18.3630 	EXP 	window1: mouseVisible = True
18.3656 	EXP 	Created question_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='question_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Drawing style', units='height', win=Window(...), wrapWidth=1)
18.3658 	EXP 	window1: mouseVisible = True
18.3672 	EXP 	Created message_end = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Verdana', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='message_end', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0038 	EXP 	slider: autoLog = True
0.0038 	EXP 	slider: styleTweaks = []
0.0038 	EXP 	slider: styleTweaks = []
0.0038 	EXP 	slider: styleTweaks = ['triangleMarker']
0.0038 	EXP 	slider: styleTweaks = ['triangleMarker']
0.0038 	EXP 	slider: contrast = 1.0
0.0038 	EXP 	slider: markerPos = None
0.0038 	EXP 	slider: autoLog = True
0.0038 	EXP 	slider_2: autoLog = True
0.0038 	EXP 	slider_2: styleTweaks = []
0.0038 	EXP 	slider_2: styleTweaks = []
0.0038 	EXP 	slider_2: styleTweaks = ['triangleMarker']
0.0038 	EXP 	slider_2: styleTweaks = ['triangleMarker']
0.0038 	EXP 	slider_2: contrast = 1.0
0.0038 	EXP 	slider_2: markerPos = None
0.0038 	EXP 	slider_2: autoLog = True
0.0038 	EXP 	slider: autoLog = True
0.0038 	EXP 	slider: styleTweaks = []
0.0038 	EXP 	slider: styleTweaks = []
0.0038 	EXP 	slider: styleTweaks = ['triangleMarker']
0.0038 	EXP 	slider: styleTweaks = ['triangleMarker']
0.0038 	EXP 	slider: contrast = 1.0
0.0038 	EXP 	slider: markerPos = None
0.0038 	EXP 	slider: autoLog = True
0.0038 	EXP 	slider_2: autoLog = True
0.0038 	EXP 	slider_2: styleTweaks = []
0.0038 	EXP 	slider_2: styleTweaks = []
0.0038 	EXP 	slider_2: styleTweaks = ['triangleMarker']
0.0038 	EXP 	slider_2: styleTweaks = ['triangleMarker']
0.0038 	EXP 	slider_2: contrast = 1.0
0.0038 	EXP 	slider_2: markerPos = None
0.0038 	EXP 	slider_2: autoLog = True
0.0108 	EXP 	Imported instructions/instructions_kitchen.xlsx as conditions, 4 conditions, 1 params
0.0111 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
0.0112 	EXP 	New trial (rep=0, index=0): {'slide': 'instructions/Slide1.jpg'}
0.0443 	EXP 	slide_img: image = 'instructions/Slide1.jpg'
0.0443 	EXP 	slide_img: autoDraw = True
1.4168 	EXP 	New trial (rep=0, index=1): {'slide': 'instructions/Slide3.jpg'}
1.4327 	EXP 	slide_img: autoDraw = False
1.4327 	EXP 	slide_img: image = 'instructions/Slide3.jpg'
1.4327 	EXP 	slide_img: autoDraw = True
1.9833 	EXP 	New trial (rep=0, index=2): {'slide': 'instructions/Slide4.jpg'}
1.9997 	EXP 	slide_img: autoDraw = False
1.9997 	EXP 	slide_img: image = 'instructions/Slide4.jpg'
1.9997 	EXP 	slide_img: autoDraw = True
2.8331 	EXP 	New trial (rep=0, index=3): {'slide': 'instructions/Slide5.jpg'}
2.8494 	EXP 	slide_img: autoDraw = False
2.8494 	EXP 	slide_img: image = 'instructions/Slide5.jpg'
2.8494 	EXP 	slide_img: autoDraw = True
3.8210 	EXP 	Imported conditions/practice_cond_kitchen.csv as conditions, 10 conditions, 6 params
3.8212 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=201
3.8213 	EXP 	New trial (rep=0, index=0): OrderedDict([('sub1', 107), ('sub2', 133), ('pairID', 'practice'), ('trialID', 9), ('stim1', 'stimuli/own/kitchen/107_kit.jpg'), ('stim2', 'stimuli/own/kitchen/133_kit.jpg')])
4.2248 	EXP 	slide_img: autoDraw = False
4.2248 	EXP 	image1: image = 'stimuli/own/kitchen/107_kit.jpg'
4.2248 	EXP 	image2: image = 'stimuli/own/kitchen/133_kit.jpg'
4.2248 	EXP 	slider: markerPos = None
4.2248 	EXP 	slider: markerPos = None
4.2248 	EXP 	slider: styleTweaks = ['triangleMarker']
4.2248 	EXP 	slider: styleTweaks = ['triangleMarker']
4.2248 	EXP 	question: height = 0.034999999999999996
4.2248 	EXP 	slider_2: markerPos = None
4.2248 	EXP 	slider_2: markerPos = None
4.2248 	EXP 	slider_2: styleTweaks = ['triangleMarker']
4.2248 	EXP 	slider_2: styleTweaks = ['triangleMarker']
4.2248 	EXP 	question_2: height = 0.034999999999999996
4.2248 	EXP 	polygon: autoDraw = True
4.2248 	EXP 	polygon_2: autoDraw = True
4.2248 	EXP 	image1: autoDraw = True
4.2248 	EXP 	image2: autoDraw = True
4.2248 	EXP 	slider: autoDraw = True
4.2248 	EXP 	question: autoDraw = True
4.2248 	EXP 	slider_2: autoDraw = True
4.2248 	EXP 	question_2: autoDraw = True
4.2248 	EXP 	question: height = 0.034999999999999996
4.2248 	EXP 	question: height = 0.034999999999999996
4.2248 	EXP 	question: height = 0.034999999999999996
4.2248 	EXP 	question: text = 'Content'
4.2248 	EXP 	question_2: height = 0.034999999999999996
4.2248 	EXP 	question_2: height = 0.034999999999999996
4.2248 	EXP 	question_2: height = 0.034999999999999996
4.2248 	EXP 	question_2: text = 'Drawing style'
9.4475 	EXP 	polygon: autoDraw = False
9.4475 	EXP 	polygon_2: autoDraw = False
9.4475 	EXP 	image1: autoDraw = False
9.4475 	EXP 	image2: autoDraw = False
9.4475 	EXP 	slider: autoDraw = False
9.4475 	EXP 	question: autoDraw = False
9.4475 	EXP 	slider_2: autoDraw = False
9.4475 	EXP 	question_2: autoDraw = False
9.4475 	EXP 	text: autoDraw = True
9.7312 	EXP 	New trial (rep=0, index=1): OrderedDict([('sub1', 108), ('sub2', 133), ('pairID', 'practice'), ('trialID', 10), ('stim1', 'stimuli/own/kitchen/108_kit.jpg'), ('stim2', 'stimuli/own/kitchen/133_kit.jpg')])
9.9301 	EXP 	text: autoDraw = False
9.9301 	EXP 	text: autoDraw = False
9.9301 	EXP 	image1: image = 'stimuli/own/kitchen/108_kit.jpg'
9.9301 	EXP 	image2: image = 'stimuli/own/kitchen/133_kit.jpg'
9.9301 	EXP 	slider: markerPos = None
9.9301 	EXP 	slider: markerPos = None
9.9301 	EXP 	slider: styleTweaks = ['triangleMarker']
9.9301 	EXP 	slider: styleTweaks = ['triangleMarker']
9.9301 	EXP 	question: height = 0.034999999999999996
9.9301 	EXP 	slider_2: markerPos = None
9.9301 	EXP 	slider_2: markerPos = None
9.9301 	EXP 	slider_2: styleTweaks = ['triangleMarker']
9.9301 	EXP 	slider_2: styleTweaks = ['triangleMarker']
9.9301 	EXP 	question_2: height = 0.034999999999999996
9.9301 	EXP 	polygon: autoDraw = True
9.9301 	EXP 	polygon_2: autoDraw = True
9.9301 	EXP 	image1: autoDraw = True
9.9301 	EXP 	image2: autoDraw = True
9.9301 	EXP 	slider: autoDraw = True
9.9301 	EXP 	question: autoDraw = True
9.9301 	EXP 	slider_2: autoDraw = True
9.9301 	EXP 	question_2: autoDraw = True
9.9301 	EXP 	question: height = 0.034999999999999996
9.9301 	EXP 	question: height = 0.034999999999999996
9.9301 	EXP 	question: height = 0.034999999999999996
9.9301 	EXP 	question: text = 'Content'
9.9301 	EXP 	question_2: height = 0.034999999999999996
9.9301 	EXP 	question_2: height = 0.034999999999999996
9.9301 	EXP 	question_2: height = 0.034999999999999996
9.9301 	EXP 	question_2: text = 'Drawing style'
10.5978 	EXP 	image_similarity_rating: status = STOPPED
10.6141 	EXP 	polygon: autoDraw = False
10.6141 	EXP 	polygon_2: autoDraw = False
10.6141 	EXP 	image1: autoDraw = False
10.6141 	EXP 	image2: autoDraw = False
10.6141 	EXP 	slider: autoDraw = False
10.6141 	EXP 	question: autoDraw = False
10.6141 	EXP 	slider_2: autoDraw = False
10.6141 	EXP 	question_2: autoDraw = False
10.6142 	EXP 	image_similarity_rating: status = STOPPED
10.9610 	EXP 	window1: mouseVisible = True
